id_portal,url,fuente,precio_usd,area_final_m2,dormitorios,banos,cocheras,antiguedad_anios,amenities_count,tipo_propiedad,latitud,longitud,distrito_oficial,h3_index_8,dist_mar_km,dist_centro_km,area_por_dormitorio,mismatch_type,precision_geocoding,cantidad_denuncias,count_1km_supermercados,dist_nearest_m_supermercados,count_1km_farmacias,dist_nearest_m_farmacias,count_1km_colegios,dist_nearest_m_colegios,count_1km_hospitales,dist_nearest_m_hospitales,count_1km_bancos,dist_nearest_m_bancos,count_1km_universidades,dist_nearest_m_universidades,count_1km_parqueos,dist_nearest_m_parqueos,tiene_numero_de_pisos,tiene_ascensores,tiene_cocina,tiene_centros_comerciales_cercanos,tiene_piso_en_el_que_se_encuentra,tiene_seguridad,tiene_exteriores,tiene_reposteros_en_cocina,tiene_closet,tiene_recepcion,tiene_intercomunicador,tiene_cerca_a_colegios,tiene_amueblado_a,tiene_mascotas,tiene_cerca_a_parque_a_menos_de_2_cdras,tiene_tipo_de_cochera,tiene_terraza,tiene_piscina,tiene_av_acceso_asfaltada,tiene_vista_a_la_ciudad,tiene_walk_in_closet,tiene_bano_de_servicio,tiene_cuartos_de_servicio,tiene_numero_de_departamentos,tiene_sistema_contra_incendios,tiene_acabados_de_lujo,tiene_jardines,tiene_en_condominio,tiene_vista_al_mar,tiene_vista_parque,tiene_caseta_de_guardia,tiene_frente_a_parque,tiene_cerco_de_material_noble,tiene_portero_electrico,tiene_av_acceso_afirmada,tiene_duplex,tiene_frente_al_mar_primera_fila,tiene_jacuzzi,cocheras_informadas,es_estudio,estrato_nse,categoria_distrito,cat_dist_emergente,cat_dist_establecido,cat_dist_popular,count_500m_osm_supermercados,count_1km_osm_supermercados,dist_nearest_m_osm_supermercados,count_500m_osm_malls,count_1km_osm_malls,dist_nearest_m_osm_malls,count_500m_osm_universidades,count_1km_osm_universidades,dist_nearest_m_osm_universidades,count_500m_osm_parques,count_1km_osm_parques,dist_nearest_m_osm_parques,count_500m_osm_farmacias,count_1km_osm_farmacias,dist_nearest_m_osm_farmacias,count_500m_osm_bancos,count_1km_osm_bancos,dist_nearest_m_osm_bancos,count_500m_osm_estaciones,count_1km_osm_estaciones,dist_nearest_m_osm_estaciones,n_comisarias_distrito,denuncias_otras_distrito,denuncias_patrimoniales_distrito,denuncias_violentas_distrito,log_precio,_strata,_strata2,distrito_enc,fuente_properati,fuente_urbania,tipo_propiedad_Departamento,mismatch_type_frontera,mismatch_type_ninguno,ratio_area_banos,area_x_amenities,es_zona_premium,antiguedad_sq,total_poi_1km,total_poi_osm_1km
149450014,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-acogedor-mini-departamento-amoblado-149450014.html,adondevivir,724.64,40.0,1.0,1.0,1.0,3.0,0.0,Departamento,-12.1396577,-77.0216908,Barranco,888e62c521fffff,1.3201201139562602,10.396177876013018,40.0,ninguno,exacta,60,11.0,160.3,30.0,132.1,58.0,75.8,10.0,192.7,26.0,74.3,8.0,184.5,23.0,119.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4,establecido,0,1,0,2,3,116.2060294896667,0,2,643.8865225623827,1,2,348.00702134173093,14,43,150.8141524477034,2,5,422.7471343559147,0,5,651.8580337868568,0,0,2727.8737937765673,2,1153,1379,827,6.5870540240731215,establecido_E4,establecido_E4,6.701637437016587,0,0,1,0,1,20.0,0.0,0,9.0,166.0,60
149141737,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-en-alquiler-frente-a-parque-los-parrales-de-149141737.html,adondevivir,1600.0,120.0,3.0,2.0,1.0,20.0,1.0,Departamento,-12.1668399,-76.9936136,Chorrillos,888e62c533fffff,3.1606052030400176,13.91905326444146,40.0,frontera,exacta,12,8.0,202.3,57.0,75.9,42.0,120.4,11.0,23.4,16.0,82.7,6.0,411.3,3.0,235.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,popular,0,0,1,1,4,346.7234638066812,0,1,636.1624478061875,0,0,3392.240011130161,19,49,40.219524795882855,8,14,217.9362185865853,0,2,574.2233386473825,0,0,2347.9388371875307,4,3652,2663,4454,7.3783837129967145,popular_E3,popular_E3,6.519494977131,0,0,1,1,0,40.0,120.0,0,400.0,143.0,70
149412981,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-flat-de-2-dorm.-totalmente-equipado-por-el-149412981.html,adondevivir,1700.0,115.0,2.0,1.0,1.0,45.0,17.0,Departamento,-12.1031037,-77.0332816,San Isidro,888e62c0bbfffff,0.7602694906146602,6.3265641068380765,57.5,ninguno,exacta,29,18.0,519.2,43.0,70.9,48.0,312.0,59.0,26.3,39.0,115.2,21.0,214.6,58.0,381.3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,0,1075.7418523784131,0,0,1196.5983954491703,2,4,146.55989868273412,4,25,188.56707907986433,5,10,316.11870025841085,8,23,276.2196824386524,0,0,3438.1969515388905,2,1664,2775,797,7.438971592395862,establecido_E5,establecido_E5,6.976887327623808,0,0,1,0,1,57.5,1955.0,0,2025.0,286.0,62
148176785,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-duplex-en-alquiler-sin-muebles-3-148176785.html,adondevivir,2850.0,240.0,3.0,3.0,3.0,13.0,23.0,Departamento,-12.0952789,-77.0423689,San Isidro,888e62c0bdfffff,1.1111978329730725,5.640424043025743,80.0,ninguno,exacta,16,12.0,623.4,18.0,150.4,21.0,102.5,12.0,403.8,31.0,158.3,14.0,272.8,41.0,327.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,5,establecido,0,1,0,0,1,998.2871158358516,0,0,1278.7414230391526,0,3,597.3674944969524,3,15,217.51030334888492,2,12,363.05710190599336,0,13,533.7120167713031,0,0,4095.440509305123,2,1664,2775,797,7.955425088912672,establecido_E5,establecido_E5,6.976887327623808,0,0,1,0,1,60.0,5520.0,0,169.0,149.0,44
148199007,https://www.adondevivir.com/propiedades/clasificado/alclapin-espectacular-vista-al-mar!-c.-g-148199007.html,adondevivir,2200.0,230.0,3.0,3.0,2.0,5.0,10.0,Departamento,-12.1297192,-77.0326954,Miraflores,888e62ce5bfffff,0.3257995837622576,9.275895553598987,76.66666666666667,ninguno,exacta,34,15.0,149.7,34.0,136.2,33.0,264.4,44.0,136.0,60.0,183.4,23.0,80.5,60.0,154.8,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,1,5,236.82507611583495,1,3,362.9567962102418,0,1,804.1570340836926,8,22,82.54625431115117,0,13,546.8045089128331,5,16,349.96318322028196,0,0,3537.9851367341744,2,3949,6925,1967,7.696667081526462,establecido_E5,establecido_E5,7.063812272871515,0,0,1,0,1,57.5,2300.0,0,25.0,269.0,60
149652715,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-departamento-amoblado-con-cochera-rimac-149652715.html,adondevivir,637.68,86.0,3.0,2.0,1.0,4.0,11.0,Departamento,-12.017178,-77.041458,Rimac,888e62c05bfffff,7.88538265613008,3.5417614638042,28.666666666666668,ninguno,cuadra,5,1.0,998.5,4.0,930.0,21.0,647.7,5.0,446.3,4.0,373.4,52.0,290.2,16.0,95.6,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,popular,0,0,1,0,0,1555.0002552416158,0,0,1420.4029947075403,0,0,1813.3837460978257,2,18,178.69647587895776,0,0,1112.029851899384,0,0,1288.0224137248033,0,0,3493.214770410392,6,4634,2124,3183,6.459403546471501,popular_E2,popular_E2,6.583771067199419,0,0,1,0,1,28.666666666666668,946.0,0,16.0,103.0,18
14032-32-5b66-c3c0034afd0c-de71beae-bc64-4a2c,https://www.properati.com.pe/detalle/14032-32-5b66-c3c0034afd0c-de71beae-bc64-4a2c,properati,1500.0,119.0,3.0,2.0,0.0,10.0,0.0,Departamento,-12.1203191,-77.043116,Miraflores,888e62ce5dfffff,1.7367663985970012,8.371655794784902,39.666666666666664,ninguno,exacta,15,3.0,757.1,8.0,460.2,15.0,583.6,11.0,489.1,2.0,836.4,6.0,683.2,10.0,141.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,establecido,0,1,0,0,3,760.5963632627551,0,1,643.9977797403789,1,1,244.14915423880996,12,34,28.39616198136689,1,9,399.22961590171263,0,1,817.4516861496998,0,0,4713.065664100183,2,3949,6925,1967,7.313886831633462,establecido_E5,establecido_E5,7.063812272871515,1,0,1,0,1,39.666666666666664,0.0,0,100.0,55.0,49
149621707,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-semi-amoblado-1-dormitorio-149621707.html,adondevivir,666.67,48.0,1.0,1.0,0.0,2.0,16.0,Departamento,-12.0853992,-77.0488879,San Isidro,888e62c085fffff,2.140095961145755,4.870339012576017,48.0,ninguno,cuadra,60,22.0,119.6,60.0,200.8,60.0,136.0,60.0,172.9,43.0,163.8,25.0,106.4,36.0,112.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,establecido,0,1,0,1,1,346.1671096599283,0,1,646.2034726138304,7,10,180.76768276744784,16,38,164.20595966285777,2,16,401.0563062102323,0,12,568.9920592303846,0,0,4275.380501545247,2,1664,2775,797,6.503794039496479,establecido_E5,establecido_E5,6.976887327623808,0,0,1,0,1,24.0,768.0,0,4.0,306.0,78
14032-32-4ed-543507f980f0-21ce4c7e-a30f-4272,https://www.properati.com.pe/detalle/14032-32-4ed-543507f980f0-21ce4c7e-a30f-4272,properati,320.0,85.0,2.0,1.0,0.0,10.0,0.0,Departamento,-11.9945958,-77.0791512,San Martin de Porres,888e62c31bfffff,8.0160858282222,7.970391465918214,42.5,frontera,exacta,36,15.0,122.7,60.0,80.2,60.0,124.7,42.0,120.2,39.0,303.2,9.0,140.3,4.0,252.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,popular,0,0,1,0,0,1870.5287760508363,0,0,1773.47319734209,0,0,1178.2379353423594,12,50,124.99125249239788,5,19,252.75157989808852,1,3,154.60543725856937,0,0,7522.477773486339,3,5033,5169,9432,5.771441123130016,popular_E2,popular_E2,6.223293299905042,1,0,1,1,0,42.5,0.0,0,100.0,229.0,72
14032-32-52fd-ed11e496572a-19d1e8c-905b-7223,https://www.properati.com.pe/detalle/14032-32-52fd-ed11e496572a-19d1e8c-905b-7223,properati,760.0,74.0,3.0,2.0,0.0,7.0,0.0,Departamento,-12.0837056,-77.0497372,Jesus Maria,888e62c085fffff,2.105450047873461,4.747673519027787,24.666666666666668,ninguno,exacta,60,22.0,119.6,60.0,200.8,60.0,136.0,60.0,172.9,43.0,163.8,25.0,106.4,36.0,112.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,emergente,1,0,0,1,1,136.9831250634749,0,6,755.1158842783077,6,11,63.38189998510729,13,38,163.49573526153887,1,20,237.759963084378,0,9,595.8578788978718,0,0,4316.777291111014,1,1613,2062,1063,6.634633357861686,emergente_E3,emergente_E3,6.613425959177274,1,0,1,0,1,24.666666666666668,0.0,0,49.0,306.0,85
149102042,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-2-dorm.-149102042.html,adondevivir,986.0,62.0,2.0,2.0,0.0,10.0,8.0,Departamento,-12.1225062,-77.0208304,Miraflores,888e62c561fffff,1.3732260696139544,8.503612152177913,31.0,ninguno,exacta,42,18.0,344.7,60.0,198.5,52.0,203.2,35.0,95.3,54.0,176.9,9.0,661.5,40.0,335.7,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,establecido,0,1,0,0,4,663.4676695180119,0,6,739.2888052792567,0,1,739.3418815168236,5,26,106.46367070226512,1,23,345.5710562534774,4,20,361.2811634551283,0,0,2285.6797983156707,2,3949,6925,1967,6.894670039433482,establecido_E5,establecido_E5,7.063812272871515,0,0,1,0,1,20.666666666666668,496.0,0,100.0,268.0,80
14032-32-5b20-543213b50c09-278184b0-8e25-4911,https://www.properati.com.pe/detalle/14032-32-5b20-543213b50c09-278184b0-8e25-4911,properati,226.67,55.0,2.0,1.0,0.0,5.0,0.0,Departamento,-11.9291596,-77.0579889,Comas,888e62d199fffff,15.631985846148256,13.425327255685207,27.5,ninguno,exacta,35,7.0,237.5,60.0,282.1,47.0,211.5,12.0,181.0,15.0,175.5,6.0,159.0,17.0,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,popular,0,0,1,0,0,1158.9500799899556,0,0,1128.5118155344255,0,1,591.4809785582111,16,50,82.4730881948218,2,15,263.05227311129727,0,0,1102.0460645634143,0,0,8080.572245244605,6,5654,4085,10099,5.4278972120839315,popular_E2,popular_E2,6.067160564491805,1,0,1,0,1,27.5,0.0,0,25.0,164.0,66
149594802,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-sin-amoblar-los-ceibos-camacho-149594802.html,adondevivir,1220.0,156.0,3.0,2.0,2.0,38.0,6.0,Departamento,-12.078514474,-76.9676755714,La Molina,888e62c703fffff,8.397074116427975,7.516466152603171,52.0,ninguno,exacta,46,6.0,145.7,5.0,62.5,24.0,122.9,15.0,62.5,9.0,104.9,15.0,122.9,11.0,198.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4,establecido,0,1,0,0,0,1123.57972630537,3,3,156.62318752552542,0,2,774.9032593688872,3,17,164.29032997897474,1,2,326.5159390457926,4,4,204.7764691364071,0,0,2314.3956449626176,3,1573,2299,1366,7.107425474110705,establecido_E4,establecido_E4,6.7629100472516335,0,0,1,0,1,52.0,936.0,0,1444.0,85.0,28
14032-32-80cf-808c9b7648b8-19de6d7-b57d-736e,https://www.properati.com.pe/detalle/14032-32-80cf-808c9b7648b8-19de6d7-b57d-736e,properati,1500.0,168.0,3.0,3.0,0.0,10.0,0.0,Departamento,-12.1057824,-77.0323098,Miraflores,888e62c0bbfffff,0.8406106433478141,6.61600349307819,56.0,ninguno,exacta,29,18.0,519.2,43.0,70.9,48.0,312.0,59.0,26.3,39.0,115.2,21.0,214.6,58.0,381.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,establecido,0,1,0,0,1,872.952762599758,0,1,923.2879184462558,1,3,370.96079354307255,5,25,227.4469528435897,6,11,321.90413949101173,4,18,215.46733153130583,0,0,3369.9619839920347,2,3949,6925,1967,7.313886831633462,establecido_E5,establecido_E5,7.063812272871515,1,0,1,0,1,42.0,0.0,0,100.0,286.0,59
149656293,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-jesus-maria-3d-149656293.html,adondevivir,811.59,75.0,3.0,2.0,0.0,14.0,2.0,Departamento,-12.0665331,-77.0430093,Cercado de Lima,888e62c0ebfffff,3.767335092510169,2.7388209507506383,25.0,frontera,cuadra,67,18.0,158.3,60.0,44.1,60.0,118.6,60.0,90.8,60.0,13.1,32.0,52.1,27.0,40.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,popular,0,0,1,0,1,605.8207865774235,0,3,712.7223215723661,0,10,536.9318579212882,6,38,70.4477326338213,4,15,300.3340700091708,2,14,351.89649612607514,0,0,3333.036809214186,0,0,0,0,6.700226677300203,popular_E2,popular_E2,6.43074684211437,0,0,1,1,0,25.0,150.0,0,196.0,317.0,81
149446142,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-1-dormitorio-muy-amplio-en-alquiler-149446142.html,adondevivir,376.81,60.0,1.0,1.0,0.0,20.0,10.0,Departamento,-12.058561343866543,-77.09773241353608,Bellavista,888e62c1c9fffff,0.7751519144196605,7.6490812600218305,60.0,ninguno,exacta,46,10.0,159.2,37.0,220.7,40.0,114.5,14.0,394.8,49.0,162.1,26.0,430.5,9.0,480.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,popular,0,0,1,1,1,464.9799578072271,0,2,553.1479584215618,0,0,2038.105618947569,16,50,127.06655784509049,3,17,257.45176734147736,3,10,422.6543286301901,0,0,9218.137001304358,2,0,0,0,5.934391423748344,popular_E3,popular_E3,6.577924060617723,0,0,1,0,1,30.0,600.0,0,400.0,185.0,80
65861617,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-de-01-dormitorio-con-cochera-65861617.html,adondevivir,700.0,52.0,1.0,1.0,1.0,14.0,23.0,Departamento,-12.093608277944972,-77.03949877044205,San Isidro,888e62c087fffff,1.2678734228966888,5.38383838468767,52.0,ninguno,exacta,37,33.0,215.7,60.0,140.0,60.0,193.1,60.0,202.9,60.0,262.5,28.0,267.3,60.0,169.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,1,638.4324765359037,0,1,949.9565094491963,1,3,234.22757521453943,2,14,408.56312824449896,2,21,354.9876212242389,3,18,268.949144337079,0,0,3732.877031673741,2,1664,2775,797,6.55250788703459,establecido_E5,establecido_E5,6.976887327623808,0,0,1,0,1,26.0,1196.0,0,196.0,361.0,58
14032-32-1472-19b1c7cc68f1-19d9748-919d-74b0,https://www.properati.com.pe/detalle/14032-32-1472-19b1c7cc68f1-19d9748-919d-74b0,properati,1250.0,119.0,3.0,1.0,0.0,4.5,0.0,Departamento,-12.328861,-76.831231,Punta Hermosa,888e620351fffff,25.453242916666973,38.028791891719685,39.666666666666664,ninguno,exacta,1,3.0,294.5,12.0,279.7,6.0,576.7,2.0,239.1,0.0,535.8,0.0,661.5,5.0,284.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,popular,0,0,1,0,1,863.7397786934913,0,0,2001.0267901296083,0,0,11018.268439882148,6,16,96.66973118906192,0,5,659.4026701000611,0,0,7187.633891577778,0,0,17529.504848498713,1,225,232,235,7.1316985104669115,popular_E3,popular_E3,6.801547444095918,1,0,1,0,1,59.5,0.0,0,20.25,28.0,22
149408835,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-bello-departamento-3dorm.-120-m-full-149408835.html,adondevivir,1100.0,120.0,3.0,3.0,0.0,10.0,7.0,Departamento,-12.1288008,-77.0267267,Miraflores,888e62c567fffff,0.4317727007839999,9.16457936596487,40.0,ninguno,cuadra,17,19.0,265.9,57.0,254.0,56.0,94.9,58.0,125.7,60.0,297.0,21.0,213.5,60.0,194.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,establecido,0,1,0,2,8,296.00083994740066,1,8,491.0988669567587,1,2,221.9233846867142,4,25,175.08121321389032,5,20,210.58051986824464,7,21,307.80007403580953,0,0,2882.8897911740264,2,3949,6925,1967,7.00397413672268,establecido_E5,establecido_E5,7.063812272871515,0,0,1,0,1,30.0,840.0,0,100.0,331.0,84
14032-32-629d-fcc7256d1bdd-19c255c-bb9a-7f2b,https://www.properati.com.pe/detalle/14032-32-629d-fcc7256d1bdd-19c255c-bb9a-7f2b,properati,240.0,90.0,2.0,1.0,0.0,8.0,0.0,Departamento,-11.955373,-76.982742,San Juan de Lurigancho,888e62d509fffff,17.252880175088887,11.27912720347213,45.0,ninguno,exacta,12,6.0,536.1,60.0,85.5,47.0,180.4,7.0,430.2,16.0,549.2,4.0,355.6,3.0,680.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,popular,0,0,1,0,0,3999.798772792162,0,0,4010.732039779781,0,0,3487.929050280218,11,50,93.0588734634044,2,29,230.8665098695478,0,3,697.1678565967197,0,1,691.635334416151,10,12422,9181,14557,5.484796933490655,popular_E1,popular_E1,6.498550452317717,1,0,1,0,1,45.0,0.0,0,64.0,143.0,83
14032-32-9b85-fd8298074dc6-197c841-a4a9-742f,https://www.properati.com.pe/detalle/14032-32-9b85-fd8298074dc6-197c841-a4a9-742f,properati,800.0,42.0,1.0,1.0,0.0,10.0,0.0,Departamento,-12.1262068,-77.0208213,Miraflores,888e62c567fffff,1.1312637840148585,8.913300091091804,42.0,ninguno,exacta,17,19.0,265.9,57.0,254.0,56.0,94.9,58.0,125.7,60.0,297.0,21.0,213.5,60.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,establecido,0,1,0,1,5,406.492847586436,1,6,395.634062671756,0,1,552.7199255926039,6,29,175.30774142108683,6,20,77.22231059898357,6,21,67.57652876617031,0,0,2233.997973381098,2,3949,6925,1967,6.68586094706836,establecido_E5,establecido_E5,7.063812272871515,1,0,1,0,1,21.0,0.0,0,100.0,331.0,82
149086238,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-exclusivo-departamento-de-gran-metraje-en-149086238.html,adondevivir,1500.0,180.0,3.0,4.0,2.0,10.0,7.0,Departamento,-12.1250759,-77.0136816,Miraflores,888e62c563fffff,1.892375911183436,8.895494072367573,60.0,ninguno,exacta,10,9.0,241.2,38.0,138.7,46.0,83.5,31.0,205.0,33.0,96.9,5.0,656.0,9.0,111.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,0,1061.7515544749626,0,0,1053.2436264302685,0,0,1339.0263843088496,11,44,127.35432757141012,5,19,230.59561933832552,6,9,207.285341674434,0,0,1470.0836611859943,2,3949,6925,1967,7.313886831633462,establecido_E5,establecido_E5,7.063812272871515,0,0,1,0,1,36.0,1260.0,0,100.0,171.0,72
14032-32-d93e-d089e64bbbfb-19c54da-9aa4-71df,https://www.properati.com.pe/detalle/14032-32-d93e-d089e64bbbfb-19c54da-9aa4-71df,properati,1750.0,178.0,2.0,3.0,0.0,10.0,0.0,Departamento,-12.1050407,-76.9742073,Santiago de Surco,888e62c733fffff,6.717435980902731,8.795946451801896,89.0,ninguno,exacta,14,7.0,435.3,22.0,195.6,33.0,138.2,32.0,140.6,31.0,173.6,22.0,388.2,25.0,162.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,establecido,0,1,0,0,0,1376.5422318874407,1,3,464.4125923756755,1,2,414.81474881772147,9,50,194.1753607366995,4,11,367.36133225915944,2,10,451.758072834747,0,0,2906.44621645435,3,4435,6185,4777,7.467942332285852,establecido_E4,establecido_E4,6.771352029707361,1,0,1,0,1,44.5,0.0,0,100.0,172.0,76
